,SN_x,Row#,Tree#,Species_x,diam_in_1,Unnamed: 0,date,lat,lon,tree_id,diam_app,height_app,species,height_url,diam_url,parcel_id,notes,row,tree_idx,height_in_1,SN_y,Species_y,Height (ft),diam_in_2,height_in_2
176,75,13,4,Honeylocust,11.4,0.0,2022-10-19 17:51:54.402,37.20047258872832,-80.57682067663333,97814130-BEFB-4AB2-8535-B8AD835BCD1D,11.82669143038472,312.9520003251204,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F90339A27-1600-45E8-B022-F245AD4D6AD0.png?alt=media&token=723f1575-72cb-4491-9fdd-8fd958113672,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBE3EE4EA-83A4-4298-B9FD-B87570C71FA1.png?alt=media&token=731560d9-ff14-470e-af53-f255d3eff503,5F2EA33C-65AD-4826-BF5C-D585E410C877,R13P4,13.0,4.0,590.4000000000001,75,Honeylocust,43.3,11.6,519.5999999999999
177,75,13,4,Honeylocust,11.4,0.0,2022-10-26 20:23:24.879,37.2004754841674,-80.57671836584859,22F2560E-828A-48A6-90F6-E53B1543A6D0,11.46925715949592,397.764754107618,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFDF492E1-A8FD-4B99-AD33-1DB4E96B1570.png?alt=media&token=39c25355-1581-489e-b1ec-cc998ad7e362,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA1DDCCBA-F78A-45B8-BC52-295DF59C89A6.png?alt=media&token=be94e7dd-3f62-4ac4-a7b7-2fb07238daa6,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R13P4,13.0,4.0,590.4000000000001,75,Honeylocust,43.3,11.6,519.5999999999999
178,76,13,5,Honeylocust,10.0,0.0,2022-10-19 17:57:21.728,37.20056030902751,-80.57665692649834,6EDB61F5-46CA-4521-9326-71FE491B5C91,9.449076230131736,256.1320470074031,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2D62E170-95B5-48B9-9EB5-3DDFB53DA211.png?alt=media&token=cd939289-b4eb-4060-9cea-035a2727e3b0,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7D3CBD03-49DC-4512-9D3F-E79055D46317.png?alt=media&token=f01ae97a-e1c1-4556-8784-17ccddab39e3,5F2EA33C-65AD-4826-BF5C-D585E410C877,R13P5,13.0,5.0,430.79999999999995,76,Honeylocust,34.6,10.0,415.20000000000005
179,76,13,5,Honeylocust,10.0,0.0,2022-10-26 20:24:37.881,37.20055665559747,-80.57671824614206,FB202BCE-FEA2-48E7-AA67-FC0059787086,10.24308636432558,292.0637919208197,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FCE7ED058-DB9D-457D-B900-64DEC78E30CC.png?alt=media&token=b32ea015-3097-4350-9106-edaeed8c508d,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FCA0F2E7B-0F24-4070-8B5F-24ECD01A55A2.png?alt=media&token=367ac038-4fc5-4f7f-9863-756e946509a6,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R13P5,13.0,5.0,430.79999999999995,76,Honeylocust,34.6,10.0,415.20000000000005
180,77,13,6,Honeylocust,8.8,0.0,2022-10-19 17:58:58.335,37.20056320078422,-80.57670453570833,E1311398-77C3-43C8-BCD2-BDACBCFE1E5D,8.258350252166508,254.2907985176627,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBD39A081-93DB-476D-9A4A-743E29BF1B09.png?alt=media&token=8f03744e-675a-40b6-bedf-9b8f81882d21,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F918AFEE2-0C1F-4779-AA4B-37165064EA5B.png?alt=media&token=7929b32f-7801-4729-b13f-0031ce8de56b,5F2EA33C-65AD-4826-BF5C-D585E410C877,R13P6,13.0,6.0,314.4,77,Honeylocust,27.6,8.6,331.20000000000005
181,77,13,6,Honeylocust,8.8,0.0,2022-10-26 20:28:31.630,37.20065871257074,-80.5766002648329,3850B01A-69E3-44B7-BA35-195948505906,8.889072406010365,299.0091504074457,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC9972C49-99AB-4487-B2D3-EE306B56195E.png?alt=media&token=e667e1e4-c723-43a0-a153-5f04c84efa29,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE125E33B-1E48-4966-BC15-4B98EE5E8F43.png?alt=media&token=3faefb52-2ef9-4ad9-bfd1-04577ed43586,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R13P6,13.0,6.0,314.4,77,Honeylocust,27.6,8.6,331.20000000000005
182,78,14,1,Honeylocust,7.5,0.0,2022-10-19 18:08:21.672,37.20042548611512,-80.57689472109129,3D50BCCF-F20D-4FE9-890C-14D7A8A131B2,6.876084513551607,250.9412615317998,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAD33282B-4D6C-43BB-8E1C-F5EA58F68C50.png?alt=media&token=a8f3a978-7d80-4f65-9290-7ab4ac92ed40,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF70401A1-B625-4F8F-83A6-8D8775D3F196.png?alt=media&token=3dba4814-1698-4fdd-8db2-0c766fedc9ec,5F2EA33C-65AD-4826-BF5C-D585E410C877,R14P1,14.0,1.0,327.59999999999997,78,Honeylocust,25.2,7.5,302.4
183,78,14,1,Honeylocust,7.5,0.0,2022-10-21 17:45:41.604,37.20065129572741,-80.57721745998668,6EFCBF73-8A58-4D45-AF85-BA47DBC07501,7.346225535775733,227.3986283249743,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8F167626-6B1D-43FE-A08D-F4D48E105D6E.png?alt=media&token=6e16290c-d949-4bb1-90bd-72967a0942cc,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F42D7943F-53D9-4ECD-8E2C-4C3F263A9FC1.png?alt=media&token=a50837cb-b29a-4f50-831c-7478802318da,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R14;p1,14.0,1.0,327.59999999999997,78,Honeylocust,25.2,7.5,302.4
184,78,14,1,Honeylocust,7.5,0.0,2022-10-26 20:35:29.574,37.20039204455274,-80.57690939654772,331BE2F8-2532-439D-87BD-AF0994E10901,7.108591907606351,262.4702641344446,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6CD8CCB4-2584-4FD4-B679-1981EB35C556.png?alt=media&token=61b4eeff-ba52-4d7b-91ac-df393ac8991b,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3466B42F-2FBD-44E0-8195-6B2298792F65.png?alt=media&token=2601f9bd-c4c4-4c43-8721-a7bded2a444b,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R14P1,14.0,1.0,327.59999999999997,78,Honeylocust,25.2,7.5,302.4
185,79,14,2,Honeylocust,8.4,0.0,2022-10-19 18:04:37.350,37.20051487911232,-80.57678315796011,5A2E724C-D118-42AA-A79E-C1F303BFFDFA,7.317946182461236,256.3240772157204,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F127539EF-FAF3-49E6-91CD-35519E494970.png?alt=media&token=f338a443-626a-4a45-bfa6-e10ed7596a3e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5DCC7B8D-12DC-4EEF-B8FA-6D72032DA400.png?alt=media&token=0d71db7b-6124-4a9b-8a47-2b004c82ca28,5F2EA33C-65AD-4826-BF5C-D585E410C877,R14P2,14.0,2.0,406.79999999999995,79,Honeylocust,31.9,8.4,382.79999999999995
186,79,14,2,Honeylocust,8.4,0.0,2022-10-21 17:47:43.771,37.20036681279278,-80.57697627700915,F3EAFC42-F8F5-4857-B1F6-6E42314C0CCE,6.783818166086993,281.3124281214917,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F188C8F36-6DC2-483F-9872-E153E094CEE5.png?alt=media&token=ea5608c9-fec1-4a60-8755-9fa47fb9ed6a,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB581456C-8487-45A5-96BB-820B95B64FB9.png?alt=media&token=8868b492-535b-4440-867a-ca60d5a1de2b,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R14;p2,14.0,2.0,406.79999999999995,79,Honeylocust,31.9,8.4,382.79999999999995
187,79,14,2,Honeylocust,8.4,0.0,2022-10-26 20:34:33.388,37.20043244309463,-80.57689279325359,056494A6-6DB4-4B79-9B53-CC2D72053256,8.119154046839617,286.0577838627372,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD3144026-933D-418D-96A3-24E9E5D51758.png?alt=media&token=abc6a72c-5755-4064-849c-c1b2e1500ce7,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F80A7E807-4535-49CC-AA71-5303852B46E9.png?alt=media&token=169bdb5a-0b7b-4e8e-90e3-029d6d1b6f06,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R14P2,14.0,2.0,406.79999999999995,79,Honeylocust,31.9,8.4,382.79999999999995
188,80,14,3,Honeylocust,6.500000000000001,0.0,2022-10-19 18:02:01.659,37.20059903741999,-80.5767715538534,BEEB8531-2D9B-4EF7-B62D-4D50DB467118,5.653454210814528,240.5393029761127,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7C8AA50B-9E41-47A9-A0FE-072F23E937E5.png?alt=media&token=ddabf12b-da41-43e4-a8b4-75af71e78c3c,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F87212F4D-65A9-4592-8D2F-06225BF014B7.png?alt=media&token=69266a0d-86bb-4e82-b069-037d9e83d7ad,5F2EA33C-65AD-4826-BF5C-D585E410C877,R14P3,14.0,3.0,340.79999999999995,80,Honeylocust,29.0,6.5,348.0
189,80,14,3,Honeylocust,6.500000000000001,0.0,2022-10-21 17:54:00.068,37.20057346861549,-80.57687175467663,FD257C8F-6340-47A8-89DF-6D68002F2B03,6.59110097903905,248.2352857514629,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8A57C041-56BF-45A9-ACDC-78FFA56A7BBE.png?alt=media&token=d4766b78-7fe4-4e22-85a3-3e03eef14390,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6F64DC90-F460-49B1-8028-F44ABD2C3D6E.png?alt=media&token=9c55a5e9-0011-40ee-9579-44cafbfa7d5a,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R14;p3,14.0,3.0,340.79999999999995,80,Honeylocust,29.0,6.5,348.0
190,80,14,3,Honeylocust,6.500000000000001,0.0,2022-10-26 20:33:14.780,37.20055243003853,-80.57691676549666,9A59E1FD-3F92-4924-84B8-B973489D39DE,5.883656031503453,244.5251359714298,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE416C424-5877-4110-B7C6-1ACF1F76D325.png?alt=media&token=ff0bd302-5a07-4377-bc25-f03d4629199e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F50344F3B-3C3C-45E0-B9F8-2A87E69614D4.png?alt=media&token=a7be77d0-12d3-4939-9c01-f686c59efd09,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R14P3,14.0,3.0,340.79999999999995,80,Honeylocust,29.0,6.5,348.0
191,81,14,4,Honeylocust,7.1,0.0,2022-10-19 18:01:04.251,37.20122842063399,-80.57551919405526,7046502D-248F-42E6-9FE8-EC2E8091A302,6.115697030946026,207.9383594783272,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F4244DD70-868F-4743-B044-690B86A65D1C.png?alt=media&token=4860788e-e818-4981-8c59-c5b69fb79436,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F35517DE0-BC09-4B84-8142-DAC7E8EE79B0.png?alt=media&token=4600d1e5-7dd8-4713-ab9d-16e576a8f8e1,5F2EA33C-65AD-4826-BF5C-D585E410C877,R14P4,14.0,4.0,374.4,81,Honeylocust,27.6,7.2,331.20000000000005
192,81,14,4,Honeylocust,7.1,0.0,2022-10-21 17:55:47.862,37.20074496235438,-80.57691374801152,178FBF85-9278-4C07-9F63-5921F490116B,7.005793841805045,252.6623808492826,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F08B2D22F-AA92-4104-A12A-9F1C1790242B.png?alt=media&token=1bf15d3c-1398-41f4-b668-0c469fc79d91,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9D84D1FE-D81A-440A-8710-9302657D1423.png?alt=media&token=a5a1d596-cebf-453a-b20b-5941fd8b6852,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R14;p4,14.0,4.0,374.4,81,Honeylocust,27.6,7.2,331.20000000000005
193,81,14,4,Honeylocust,7.1,0.0,2022-10-26 20:30:38.128,37.20061982054003,-80.57672582574241,0CBF36D3-C384-4BE1-B6C5-66CBE91FD31E,6.924889336420796,298.4152440949688,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3C617D49-68BE-4385-B8BA-C741CA81DD13.png?alt=media&token=479c7d34-f178-4adb-9a1c-04cf0c0b934d,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F23E436A4-3BE1-4D64-A915-0DF6BF3D3119.png?alt=media&token=1bfa4759-09f3-43a7-9eeb-227a5654eb3a,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R14P4,14.0,4.0,374.4,81,Honeylocust,27.6,7.2,331.20000000000005
194,82,14,5,Honeylocust,11.9,0.0,2022-10-19 17:59:58.633,37.20065443780013,-80.57664779022389,E9C2A35F-E65A-46DB-8B51-DC876F9749B7,10.85078505080516,266.9039485961434,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F05BA570E-6CA0-450C-9DF7-AFE9175E7C4F.png?alt=media&token=e1ab35da-7f0f-4ee3-b17f-c5579f6e3c1e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC226D3B4-35CB-4B9A-8442-05E35B9ABCFE.png?alt=media&token=c434052d-a104-4e46-8587-068426ef463f,5F2EA33C-65AD-4826-BF5C-D585E410C877,R14P5,14.0,5.0,550.8,82,Honeylocust,40.3,11.8,483.59999999999997
195,82,14,5,Honeylocust,11.9,0.0,2022-10-21 17:58:09.955,37.20150113223698,-80.57544410263704,60CC780B-27A9-4FF8-956F-80560C1765D8,11.78955233941867,288.6927972628376,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F689E70EB-1B83-44C7-A0E3-FBAD69EBB91F.png?alt=media&token=49c94c5d-c5b1-420f-8376-7f816dc2e081,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD036DC24-1D91-452F-9523-324AF1102B1E.png?alt=media&token=983f90ee-e555-4dbd-a639-e50e0974b6f3,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R14;p5,14.0,5.0,550.8,82,Honeylocust,40.3,11.8,483.59999999999997
196,82,14,5,Honeylocust,11.9,0.0,2022-10-26 20:29:31.055,37.20067694321014,-80.57663412772172,CBF62AF4-C2F2-4877-9338-3863DB5C479E,10.50751040300985,384.2442054448165,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5B1E68BA-5AFE-4D8A-B6BF-7ECDC435DE5C.png?alt=media&token=bffcc79e-8915-401c-ab4d-361b48c8fbf6,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA0A0DA81-452E-4ECA-8F65-802C25FA88AD.png?alt=media&token=20aa211b-b476-4685-b7df-3039c3bb4b9e,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R14P5,14.0,5.0,550.8,82,Honeylocust,40.3,11.8,483.59999999999997
197,83,15,1,Blackwalnut,6.9,0.0,2022-10-19 18:09:39.806,37.19998518474139,-80.57698340162688,74FD9EB5-F7D5-427A-8C5B-BD1FDB2E9DF9,6.586592497788077,207.0410796037809,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F4E487F31-4C7A-4701-831E-93B810F8E120.png?alt=media&token=37019a09-a01c-449f-a743-5fb9b8b5571b,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAF322C1A-9A0F-48EC-B821-25309E2F5842.png?alt=media&token=daaf7686-7ddb-4424-9967-6854a9739a36,5F2EA33C-65AD-4826-BF5C-D585E410C877,R15P1,15.0,1.0,379.20000000000005,83,Blackwalnut,30.0,6.9,360.0
198,83,15,1,Blackwalnut,6.9,0.0,2022-10-26 20:36:48.886,37.20036555550745,-80.5770238862192,3156F368-2185-4216-B4D2-C7DFE9DAADE8,6.259773659893847,261.0886566282257,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3B05BE62-C7BF-4122-96E9-DF44C3ECB859.png?alt=media&token=998b4b17-185b-4c66-a2fb-ec957d5910ee,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBC36701F-5537-475F-8C7E-85C02966489B.png?alt=media&token=b49b5718-d738-4cd8-bfc0-1265ba192767,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R15P1,15.0,1.0,379.20000000000005,83,Blackwalnut,30.0,6.9,360.0
199,84,15,2,Blackwalnut,9.0,0.0,2022-10-19 18:11:42.350,37.20058725684621,-80.5770268198853,EC631520-2F13-4FDC-87BA-A02E053D5D8A,8.720555526065075,264.572289984996,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F41BFF90B-BC91-437C-BB08-6AB3B16506E0.png?alt=media&token=81304907-7f3b-4587-8d8f-8a75447ce2bd,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F64ADB065-AE2D-4EC7-85CB-402E2C393B40.png?alt=media&token=0f3dd09f-2f7d-4f6f-858a-42d5f36e79d7,5F2EA33C-65AD-4826-BF5C-D585E410C877,R15P2,15.0,2.0,472.79999999999995,84,Blackwalnut,43.9,9.0,526.8
200,84,15,2,Blackwalnut,9.0,0.0,2022-10-26 20:37:37.436,37.20050232076647,-80.57700071472101,DB1A2292-8C76-4D01-8BF8-9170F77101E0,8.368720923821758,334.0664060097041,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F61BC8E29-52DF-458F-8D6F-977011AAD604.png?alt=media&token=48f84c55-64ce-43c8-8c77-78bdd51b2d32,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F15FBB36A-F874-48B0-9E3C-EC779E1FBDD0.png?alt=media&token=05571694-17ac-4f4a-85f0-2c1f0d0e3f69,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R15P2,15.0,2.0,472.79999999999995,84,Blackwalnut,43.9,9.0,526.8
201,85,15,3,Blackwalnut,11.7,0.0,2022-10-19 18:13:22.459,37.20095019325353,-80.57696160867863,AAC9EC50-35DC-477B-B181-3EB5E2849DCB,9.784708459546247,290.8077014712837,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA65CB02F-9226-4667-B50B-12DAD9A34D45.png?alt=media&token=428b844c-f049-414a-a225-5609cbfd57c5,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6D204C81-EF91-47D8-B86E-9BF89B30ED18.png?alt=media&token=0c2d83ca-145c-4a12-aa86-1e3d5f157940,5F2EA33C-65AD-4826-BF5C-D585E410C877,R15P3,15.0,3.0,504.0,85,Blackwalnut,42.0,11.7,504.0
202,85,15,3,Blackwalnut,11.7,0.0,2022-10-26 20:38:36.697,37.20055745918056,-80.57700754150801,FE37A85F-E907-4854-80B9-02B939896AEB,10.01960766597057,343.0733342809002,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F52F6BFEB-5EA2-4D99-B931-6C9B5D092198.png?alt=media&token=c2b3f212-e769-4fe1-b969-66d6819ab5bf,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA193BDDD-AC94-4594-A8B6-90A0DC2AC454.png?alt=media&token=b4884947-5ea1-4efe-b7d2-2ac2b72cb5e3,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R15P3,15.0,3.0,504.0,85,Blackwalnut,42.0,11.7,504.0
203,86,15,4,Blackwalnut,10.3,0.0,2022-10-19 18:15:32.904,37.20147475292273,-80.575560811929,29A54A8A-97B4-44A7-A4D6-EFAFB91FCB61,9.291331599077841,265.2536602470819,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F0649298C-E2DB-4851-81E2-C2C0B2954DF7.png?alt=media&token=82465945-61b2-423f-898e-a4c5a20001fa,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F54831849-43FD-4FFC-AB40-2A9EA250FC3E.png?alt=media&token=ae7b57d5-6709-473c-8df0-1f1c06323d78,5F2EA33C-65AD-4826-BF5C-D585E410C877,R15P4,15.0,4.0,530.4000000000001,86,Blackwalnut,46.6,10.3,559.2
204,86,15,4,Blackwalnut,10.3,0.0,2022-10-26 20:40:10.178,37.20062474027139,-80.57689484547136,B17953E6-A919-4564-AA16-560E9EB9D8C3,9.372241384401097,410.5038905706932,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2A1A495C-D76F-461D-B2AD-A99F01A6B97E.png?alt=media&token=49abc2d9-1c03-47a9-b2f8-e4789e60a3fd,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3B0D06D8-957F-4569-B7D3-2101C0899B1D.png?alt=media&token=4ea03cc9-a4cc-4f9d-8e43-cf8a745ec7cb,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R15P4,15.0,4.0,530.4000000000001,86,Blackwalnut,46.6,10.3,559.2
205,87,15,5,Blackwalnut,12.5,0.0,2022-10-19 18:17:52.092,37.20081831977971,-80.5768003820173,00472679-24F2-4DEF-916D-723AD9E277C8,11.57011103442335,305.0651137284407,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEA8B67C5-BB4C-40E8-AF98-E98E8FA30949.png?alt=media&token=838e19c6-7415-4fdf-847c-6fb1866ec712,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FECF7FC3B-4933-4592-B23E-4841C68AD2F5.png?alt=media&token=55d48e62-aeab-4ddf-9b22-2e436f894172,5F2EA33C-65AD-4826-BF5C-D585E410C877,R15P5,15.0,5.0,542.4000000000001,87,Blackwalnut,43.2,12.5,518.4000000000001
206,87,15,5,Blackwalnut,12.5,0.0,2022-10-26 20:41:16.713,37.20077656545674,-80.57681618860542,652A1E7B-6824-4521-BA87-BB7F3F59E84D,10.9639611300521,372.313364284245,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9A5F8ACD-1745-4FBC-856E-66E24E3FABCE.png?alt=media&token=aaacd3e9-6f1c-47b5-8bbb-f0b85a9a8035,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F913712DF-3A5D-45AE-9EF9-25CC0E468098.png?alt=media&token=7b3211f6-6b0b-4dad-8743-36ae5e040870,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R15P5,15.0,5.0,542.4000000000001,87,Blackwalnut,43.2,12.5,518.4000000000001
207,88,16,1,Blackwalnut,8.8,0.0,2022-10-19 18:25:48.173,37.20055569700896,-80.57709538500828,6307B9A8-DDCB-4D7D-A050-BB796F7E1176,8.432720824489444,234.928713070126,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA4945360-0BAC-4031-9A65-731B0F84FE64.png?alt=media&token=ac377423-27e0-41b5-828c-a840cf6e6b79,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE90DDC8A-F1DF-41A0-8E87-19A82D4D648B.png?alt=media&token=254e58dc-b7c5-4cbb-9d62-b457e5902a64,5F2EA33C-65AD-4826-BF5C-D585E410C877,R16P1,16.0,1.0,510.0,88,Blackwalnut,40.1,9.9,481.20000000000005
208,88,16,1,Blackwalnut,8.8,0.0,2022-10-21 18:01:43.317,37.20045519996174,-80.57733912959749,62E31C64-0ED8-47E4-94EC-0FBC0FB44DBC,7.467635973231999,297.8408242773822,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F50A5F620-6DE0-449E-8C2A-81AE165C5F65.png?alt=media&token=dcaec3ae-e6e1-46f8-b37e-1e09165b0419,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9BFF16C6-BDDD-407A-9049-40B05E2750C1.png?alt=media&token=c427c22b-71ad-41cf-a292-432e56eb9c83,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R16;p1,16.0,1.0,510.0,88,Blackwalnut,40.1,9.9,481.20000000000005
209,88,16,1,Blackwalnut,8.8,0.0,2022-10-21 18:16:05.681,37.20133234312564,-80.57558371112275,1CB7109C-CB96-4FFA-9058-FD41887F366E,7.444247016756553,329.03742602491,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F686D8B5A-3978-4A9F-802B-98A83CAE9D5A.png?alt=media&token=4b33110f-b5d0-4b8e-a8b0-72f6377c6f63,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F0599380E-D386-4EE2-A491-55D86C025B1B.png?alt=media&token=5cd1c7bf-9699-40f2-aef2-f095f5c44070,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R16;p1,16.0,1.0,510.0,88,Blackwalnut,40.1,9.9,481.20000000000005
210,88,16,1,Blackwalnut,8.8,0.0,2022-10-26 20:52:44.328,37.20061982054017,-80.57714366361552,62B029A1-A8EF-4816-96AF-51B1AF336AF1,8.563867469472209,445.8362098753922,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2D363739-1098-422D-BF8D-8A4D5437DAF1.png?alt=media&token=a0e0da05-9421-40cb-af15-98ec4561c685,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD9B4F98A-355E-49B4-9427-7A8221FB2E6C.png?alt=media&token=e3b29839-ee50-4985-89a0-89350dd4d676,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R16P1,16.0,1.0,510.0,88,Blackwalnut,40.1,9.9,481.20000000000005
